game_id,club_id,own_goals,own_position,opponent_id,opponent_goals,opponent_position,home_result,away_result,home_total_market_value,home_key_players,away_total_market_value,away_key_players,home_position_to_goal,away_position_to_goal,home_win_h2h,away_win_h2h,draw_h2h,home_win_h2h_d,away_win_h2h_d,draw_h2h_d,home_home_win,away_away_win,home_last_5_game_win,home_last_5_game_lose,home_last_5_game_draw,away_last_5_game_win,away_last_5_game_lose,away_last_5_game_draw
2335217,3725,1,15.0,964,1,2.0,2,0.0,41210000.0,0.0,251500000.0,0.0,0.06666666666666667,0.5,1.2,2.6,1.4,0.0,0.0,1.2,0.2,0.6,0.2,0.6,0.2,0.4,0.6,0.0
2335179,2696,1,11.0,16704,0,6.0,1,1.0,62550000.0,0.0,141375000.0,0.0,0.09090909090909091,0.0,1.0,1.8,1.2,0.0,0.0,1.0,0.0,0.6,0.2,0.4,0.4,0.4,0.4,0.2
2335180,232,6,3.0,12438,1,12.0,1,1.0,129050000.0,0.0,4800000.0,0.2,2.0,0.08333333333333333,0.8,0.0,0.2,0.0,0.0,0.8,0.6,0.0,0.6,0.4,0.0,0.0,0.8,0.2
2335188,2439,1,10.0,932,3,1.0,0,2.0,6525000.0,0.0,126225000.0,0.0,0.1,3.0,0.8,0.6,0.4,0.0,0.0,0.8,0.6,0.4,0.6,0.2,0.2,0.2,0.6,0.2
2335182,2698,3,9.0,4128,0,7.0,1,1.0,38810000.0,0.0,7200000.0,0.0,0.3333333333333333,0.0,1.0,0.6,0.8,0.0,0.0,1.0,0.4,0.2,0.4,0.2,0.4,0.0,0.6,0.4
2335181,1083,0,8.0,2410,0,4.0,2,0.0,67860000.0,0.0,99100000.0,0.0,0.0,0.0,1.2,3.0,1.4,0.0,0.0,1.2,0.2,0.4,0.6,0.2,0.2,0.4,0.4,0.2
2335178,2700,0,16.0,3691,2,13.0,0,2.0,13875000.0,0.0,5235000.0,0.2,0.0,0.15384615384615385,0.2,0.2,0.4,0.0,0.0,0.2,0.2,0.4,0.2,0.4,0.4,0.2,0.4,0.4
2335215,964,2,2.0,11127,1,15.0,1,1.0,251500000.0,0.0,44325000.0,0.0,1.0,0.06666666666666667,3.8,0.0,0.6,0.0,0.0,3.8,0.2,0.2,0.0,0.4,0.6,0.2,0.4,0.4
2335218,16704,1,6.0,2410,0,5.0,1,1.0,141375000.0,0.0,99100000.0,0.0,0.16666666666666666,0.0,1.8,2.6,1.4,0.0,0.0,1.8,0.8,0.4,0.6,0.4,0.0,0.0,0.8,0.2
2335221,932,0,1.0,2698,0,8.0,2,0.0,126225000.0,0.0,38810000.0,0.0,0.0,0.0,3.0,0.8,1.6,0.0,0.0,3.0,0.8,0.2,0.6,0.4,0.0,0.2,0.4,0.4
2335213,2700,0,16.0,2439,0,9.0,2,0.0,13875000.0,0.2,6525000.0,0.2,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.4,0.2,0.2,0.2,0.4,0.4,0.0,0.6,0.4
2335214,12438,1,12.0,2696,2,11.0,0,2.0,4800000.0,0.4,62550000.0,0.0,0.08333333333333333,0.18181818181818182,0.2,0.2,0.4,0.0,0.0,0.2,0.6,0.4,0.0,0.8,0.2,0.4,0.4,0.2
2335219,3725,2,14.0,3691,0,13.0,1,1.0,41210000.0,0.2,5235000.0,0.2,0.14285714285714285,0.0,0.4,0.0,0.4,0.0,0.0,0.4,0.2,0.4,0.2,0.6,0.2,0.4,0.4,0.2
2335202,1083,0,10.0,232,1,3.0,0,2.0,67860000.0,0.0,129050000.0,0.0,0.0,0.3333333333333333,2.2,2.0,1.0,0.0,0.0,2.2,0.0,0.6,0.6,0.0,0.4,0.2,0.4,0.4
2335220,121,2,4.0,4128,0,7.0,1,1.0,97735000.0,0.0,7200000.0,0.0,0.5,0.0,0.8,0.8,0.6,0.0,0.0,0.8,0.8,0.2,0.6,0.4,0.0,0.0,0.8,0.2
2335216,3725,1,13.0,232,0,3.0,1,1.0,41210000.0,0.2,129050000.0,0.0,0.07692307692307693,0.0,1.4,2.2,1.2,0.0,0.0,1.4,0.4,0.6,0.4,0.4,0.2,0.2,0.6,0.2
2335206,16704,0,7.0,11127,1,15.0,0,2.0,141375000.0,0.0,44325000.0,0.0,0.0,0.06666666666666667,2.4,1.0,1.2,0.0,0.0,2.4,0.8,0.2,0.8,0.2,0.0,0.0,1.0,0.0
2335205,2700,1,16.0,2698,0,10.0,1,1.0,13875000.0,0.4,38810000.0,0.0,0.0625,0.0,0.8,1.0,0.6,0.0,0.0,0.8,0.0,0.4,0.2,0.4,0.4,0.2,0.0,0.8
2335208,964,0,2.0,3691,0,14.0,2,0.0,251500000.0,0.0,5235000.0,0.2,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.8,0.2,0.4,0.2,0.4,0.4,0.2,0.6,0.2
2335209,121,4,4.0,2410,2,5.0,1,1.0,97735000.0,0.0,99100000.0,0.0,1.0,0.4,2.4,0.8,1.2,0.0,0.0,2.4,1.0,0.2,0.8,0.2,0.0,0.0,0.8,0.2
2446127,4128,5,6.0,12438,1,12.0,1,1.0,7200000.0,0.0,4800000.0,0.6,0.8333333333333334,0.08333333333333333,0.6,0.0,0.2,0.0,0.0,0.6,0.8,0.0,0.4,0.4,0.2,0.0,0.8,0.2
2335210,932,2,1.0,2696,1,11.0,1,1.0,126225000.0,0.0,62550000.0,0.0,2.0,0.09090909090909091,2.2,0.2,1.8,0.0,0.0,2.2,0.6,0.6,0.6,0.2,0.2,0.4,0.2,0.4
2335207,1083,0,9.0,2439,0,8.0,2,0.0,67860000.0,0.0,6525000.0,0.2,0.0,0.0,0.6,0.4,0.6,0.0,0.0,0.6,0.2,0.2,0.6,0.2,0.2,0.0,0.4,0.6
2335254,11127,2,12.0,3725,1,15.0,1,1.0,44325000.0,0.0,41210000.0,0.2,0.16666666666666666,0.06666666666666667,1.0,1.8,1.6,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.2,0.2,0.6,0.2
2335274,2410,1,5.0,964,0,2.0,1,1.0,99100000.0,0.0,251500000.0,0.0,0.2,0.0,0.8,3.0,1.6,0.0,0.0,0.8,0.8,0.2,0.2,0.6,0.2,0.0,0.8,0.2
2335262,2439,1,10.0,121,1,4.0,2,0.0,6525000.0,0.2,97735000.0,0.0,0.1,0.25,0.4,0.6,0.6,0.0,0.0,0.4,0.6,0.4,0.2,0.2,0.6,0.2,0.8,0.0
2335269,2696,0,11.0,1083,2,8.0,0,2.0,62550000.0,0.0,67860000.0,0.0,0.0,0.25,1.2,1.8,0.6,0.0,0.0,1.2,0.2,0.6,0.4,0.4,0.2,0.6,0.4,0.0
2335268,4128,0,6.0,932,0,1.0,2,0.0,7200000.0,0.0,126225000.0,0.0,0.0,0.0,0.8,1.0,0.8,0.0,0.0,0.8,1.0,0.6,0.6,0.4,0.0,0.2,0.8,0.0
2335264,2698,3,9.0,12438,1,13.0,1,1.0,38810000.0,0.0,4800000.0,0.2,0.3333333333333333,0.07692307692307693,0.4,0.2,0.2,0.0,0.0,0.4,0.4,0.0,0.2,0.4,0.4,0.0,0.8,0.2
2335272,3691,1,14.0,16704,1,7.0,2,0.0,5235000.0,0.2,141375000.0,0.0,0.07142857142857142,0.14285714285714285,0.2,0.6,0.2,0.0,0.0,0.2,0.4,0.6,0.4,0.4,0.2,0.2,0.8,0.0
2335263,232,2,3.0,2700,2,16.0,2,0.0,129050000.0,0.0,13875000.0,0.2,0.6666666666666666,0.125,1.8,0.4,0.4,0.0,0.0,1.8,0.6,0.4,0.4,0.6,0.0,0.2,0.8,0.0
2335256,1083,3,8.0,4128,3,7.0,2,0.0,67860000.0,0.0,7200000.0,0.0,0.375,0.42857142857142855,0.8,1.0,0.8,0.0,0.0,0.8,0.2,0.0,0.4,0.2,0.4,0.0,0.8,0.2
2335257,12438,0,15.0,3691,1,12.0,0,2.0,4800000.0,0.2,5235000.0,0.0,0.0,0.08333333333333333,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.8,0.2,0.2,0.6,0.2
2335242,932,3,1.0,11127,0,14.0,1,1.0,126225000.0,0.0,44325000.0,0.0,3.0,0.0,2.8,1.2,1.4,0.0,0.0,2.8,0.6,0.4,0.6,0.0,0.4,0.2,0.6,0.2
2335266,16704,4,6.0,232,0,4.0,1,1.0,141375000.0,0.0,129050000.0,0.0,0.6666666666666666,0.0,1.8,2.8,0.4,0.0,0.0,1.8,0.6,0.6,0.4,0.4,0.2,0.2,0.8,0.0
